requirement,route,algorithm,experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
distance,route_4,best_scenario,0_9,25.707851215000005,11.210900622484807,2.610607992297035,2.2861597060861603,0.0,True,0.3420667025086689,0.3420667025086689,0,10,0.5040755140196079,0.4353674789229272,0.1050796978489994,0.3591893632093025,0.6883276613035234,1.1018524007500017,1.0813704123377037
distance,route_4,best_scenario,0_10,25.790071994999995,11.128961920234817,2.700703539712128,1.6885056014811826,0.0,True,0.3142554854218787,0.3142554854218787,1,10,0.0,0.434974198057072,0.1101505014570621,0.1624254657473289,0.4745420417282951,1.08445616573488,1.0642251818657562
distance,route_4,best_scenario,0_11,23.907386512,11.017059935507628,1.2308182847002405,1.2644351308949846,0.0,True,0.3427755958504301,0.3427755958504301,7,5,0.0,0.4526070588411488,0.0577915753543769,0.1130507144827219,0.3896862097042102,0.989778809845852,0.984878109040334
distance,route_4,best_scenario,0_12,24.190189437,11.091045782281038,1.841263127036344,0.6236274294194475,0.0,True,0.3263024124907434,0.3263024124907434,0,5,0.0,0.4570378139016723,0.0751614961739793,0.1731098926537099,0.6207938975055891,0.7831550483906731,0.734744826159597
distance,route_4,best_scenario,0_13,24.688528935,11.206357800203726,1.7952936284908598,1.3044274002377807,0.0,True,0.3005561601775114,0.3005561601775114,0,9,0.0,0.4514497551236837,0.0819249682480183,0.3378080199626496,1.1849799280177788,1.0549623590534114,1.0054508681288583
distance,route_4,best_scenario,0_14,25.53049663200001,11.135889193903951,3.009606314773935,1.452009289818035,0.0,True,0.3239201015235819,0.3239201015235819,2,9,0.0,0.4309459617834437,0.1215971954557123,0.6380933974353417,2.472470884059352,1.037365294032543,1.069919305393118
distance,route_4,best_scenario,0_15,24.42939781799999,11.164646708603028,1.762409556419508,1.2387647151302668,0.0,True,0.3030217745777082,0.3030217745777082,2,6,0.0,0.4473700446434548,0.0867901385512961,0.0349097921945037,0.0425188456274327,0.9823116746868256,0.9094299455092084
distance,route_4,best_scenario,0_16,23.760048259,11.05893314881538,1.1813168056641228,2.202030592930953,0.0,True,0.3087746657577483,0.3087746657577483,6,4,0.0,0.4550232344710986,0.0454658266628621,0.7665008727752894,28.10304641935771,1.066677095825082,0.972083402535316
distance,route_4,best_scenario,0_17,25.408273119000004,11.138013067993969,2.037394045776351,2.3318316490837754,0.0,True,0.3714228391266813,0.3714228391266813,0,9,0.0,0.4409214299608954,0.0778172754213157,0.2548841038664631,0.7738996482355012,1.057742226091659,1.064710054288465
distance,route_4,best_scenario,0_18,24.40785837,11.000445837048009,1.421607650613821,0.5909257892521339,0.0,True,0.4131087741645852,0.4131087741645852,0,7,0.0,0.4463203423361732,0.0595630266891567,0.6134582619813024,3.123877217893263,0.9386186318527536,0.882575951342218
distance,route_4,best_scenario,0_19,24.206773150999997,11.082204292169443,1.549616775142736,0.4232530141724299,0.0,True,0.3342418464119588,0.3342418464119588,2,7,0.0,0.4535470452821466,0.0641053230455564,0.2074193884106103,0.5751283070252236,0.8991586808246969,0.7918045631505825
distance,route_4,best_scenario,0_20,25.537838384000004,11.15286233539046,2.828028172789122,1.791673888981453,0.0,True,0.3451753089433997,0.3451753089433997,0,8,0.5007419290980393,0.4326974086869419,0.1203220222861469,0.3650183240634905,1.2388736411901071,0.7433891635056973,0.8307689160451107
distance,route_4,best_scenario,0_21,23.608609645000005,11.052486619950791,1.5072384631234184,1.2310297552666272,0.0,True,0.3686821074466446,0.3686821074466446,1,7,0.0,0.455869400452131,0.0705261732894124,0.3455886632128826,0.9477090615622648,1.007580993525839,0.9734945058321997
distance,route_4,best_scenario,0_22,24.705385949,11.105707440522698,1.6142907109845497,2.540673623291322,0.0,True,0.3167337919389735,0.3167337919389735,0,5,0.0,0.4473772441327259,0.0661484906803052,0.1795208984222583,0.4628370210325798,1.139127579706971,1.0803551276222645
distance,route_4,best_scenario,0_23,25.238694681,11.15859030364665,2.0413462590873857,2.3324684939391345,0.0,True,0.3240128604595491,0.3240128604595491,0,7,0.0,0.4462067485232466,0.0831604603293033,0.4429567666673139,1.498262707044966,1.119411756152234,1.069711113357498
distance,route_4,best_scenario,0_24,23.730708554000007,11.009629939015849,1.162268045701699,0.6018783755647458,0.0,True,0.3396266584788683,0.3396266584788683,2,3,0.0,0.4653252076094591,0.0527149461828161,0.3154365996431267,0.6768942093647132,0.8110770641851452,0.65795041742035
distance,route_4,best_scenario,0_25,24.537315384,11.05010219286902,2.5212794071808995,1.4352856529046714,0.0,True,0.3988765472351687,0.3988765472351687,8,14,0.0,0.4522399346383733,0.1090051322527437,0.1997831935138754,0.7894930251455134,1.0406536669421889,1.1331981723780895
distance,route_4,best_scenario,0_26,27.990601506999997,11.24823061999607,7.653652526955068,1.5557100208159151,0.0,False,2.7997061759400594,2.7997061759400594,0,12,0.0,0.4112371952503021,0.2862876530035234,0.2682480849571359,0.7172884750611533,1.070836614299659,0.9596345791902536
distance,route_4,best_scenario,0_27,24.130065318000003,11.028060722127428,1.6550837785244492,1.0374732754523754,0.0,True,0.3454512202387835,0.3454512202387835,1,7,0.0,0.4559633381185966,0.0711769316372443,0.2680533914496512,0.9871905258109156,0.8100612156581148,0.7355364876137757
distance,route_4,best_scenario,0_28,24.330220501999992,11.14640722968546,2.0936628507643302,0.6423931990176541,0.0,True,0.3205307402452026,0.3205307402452026,0,7,0.0,0.4515820236013735,0.0958937287919435,0.3651783814738377,1.3633291420411464,0.7429449894239988,0.6788780813753823
distance,route_4,best_scenario,0_29,24.249734696999997,11.08208353713716,1.7560578891095315,1.2134147947403853,0.0,True,0.3564362427197047,0.3564362427197047,1,8,0.0,0.4565083333066647,0.0776406127593755,0.3029581597893874,0.6586690512723355,1.008650353815316,1.0178508937593973
distance,route_4,worst_scenario,0_0,26.09907494199999,11.219245383117672,2.6944892772229405,2.9929284568692376,0.4920856382387351,True,0.2362591483075497,0.0,0,0,0.5019052873461537,0.4254379231688316,0.1270009272112381,0.0889867661330289,0.2182376438187444,0.9715689756985724,0.9184243988423682
distance,route_4,worst_scenario,0_1,23.230111456,10.990056045547492,1.14355760706763,3.6690594593483055,0.7960698811745159,True,0.3387939585939229,0.3387939585939229,0,0,0.0,0.4652876393834255,0.0535239421767319,0.0728657739904503,0.1292040220267492,1.1005255673698489,1.1124207638908414
distance,route_4,worst_scenario,0_2,23.61994522700001,11.01389007094127,1.0362206406454555,3.770510266140085,0.9276839660021076,True,0.2917703721956328,0.2917703721956328,0,0,0.502552026106383,0.4566895698952618,0.0433598976686919,0.069241611826221,0.2117829256446011,1.0975973669354375,1.1046624183064322
distance,route_4,worst_scenario,0_3,23.339101371999995,10.97957414685061,1.0864113307453676,3.617976735352363,0.893257493563139,True,0.3490858871049651,0.3490858871049651,0,0,0.0,0.4551816597713379,0.0485653211850684,0.0213959697854092,0.0250377900418419,1.171677546190146,1.1952872538617965
distance,route_4,worst_scenario,0_4,23.588904858,10.97216226714916,1.5417239352743164,3.343416834458293,0.4229779485216565,True,0.3767972873998567,0.3767972873998567,0,0,0.0,0.4653277979705235,0.0822128344780367,0.1738600691592549,0.3310648466198312,0.9747359320273292,0.9590619487955658
distance,route_4,worst_scenario,0_5,24.54031374500001,10.98675581089191,0.8811811636324625,3.62396084568382,0.940943177057422,True,0.3152883254405887,0.3152883254405887,0,0,0.5008227294897961,0.444614769474832,0.0421778474899006,0.125550522323864,0.4446653393937332,1.0579429893888468,1.0846220241423037
distance,route_4,worst_scenario,0_6,23.730828053,11.00851918117898,1.020649661256234,3.6387090293515048,1.0194914338364225,True,0.3232690145481357,0.3232690145481357,0,0,0.0,0.4627192366888875,0.0444563898360927,0.044192035890639,0.1201440257509947,1.2097078943175763,1.27439292308624
distance,route_4,worst_scenario,0_7,23.59994281800001,10.918530034780003,1.0780330519968078,3.6002095185757024,0.9401092215468898,True,0.4012232402306621,0.4012232402306621,0,0,0.0,0.4616230347754356,0.0494293508950438,0.0688876037690002,0.1247461186253131,1.1912833965456062,1.255047720824254
distance,route_4,worst_scenario,0_8,23.408459506,10.992582475371652,0.9681667891938884,3.6252189606290295,1.0399210767890026,True,0.3253145937694381,0.3253145937694381,0,0,0.0,0.4573750468488586,0.0384198680677897,0.3596480237134171,1.746382920918785,1.1753934399551658,1.2104714260916476
distance,route_4,worst_scenario,0_9,23.560561315000008,10.973327370522886,1.1863011124299878,3.618408972476035,0.774239383966467,True,0.3651345954687602,0.3651345954687602,0,0,0.0,0.4616243545329104,0.0504890304446659,0.722815800495673,1.6529668798525765,1.094180079918482,1.143864455610638
distance,route_4,worst_scenario,0_10,23.250071318,10.9904020928872,0.882411026431352,3.702220406153144,1.0785592347381572,True,0.3245540847845247,0.3245540847845247,0,0,0.0,0.4641666282700889,0.0379129915963687,0.363916899228851,0.9268359984995154,1.210717992451359,1.2302574760626428
distance,route_4,worst_scenario,0_11,23.279355372,10.971579299638345,1.202126591446805,3.708082071320662,1.1179168879988133,True,0.3544879324762438,0.3544879324762438,0,0,0.0,0.4626272276273667,0.0529580880299547,0.168772203769446,0.6131990740347738,1.1957323061861262,1.2707099365335082
distance,route_4,worst_scenario,0_12,23.219927832,10.974193202111122,0.9286860652524416,3.584796117356356,0.9404929560869892,True,0.3457453830237863,0.3457453830237863,0,0,0.0,0.4652867903251296,0.0395162770805009,0.0744479580735194,0.249768954416549,1.1584495496303355,1.1898681330245522
distance,route_4,worst_scenario,0_13,23.609387922000007,10.956097217523592,1.2007433859595085,3.585833649600204,0.8147919432346102,True,0.3784311456899296,0.3784311456899296,0,0,0.0,0.4616243576997374,0.0609037574796952,0.148137184549877,0.4198557319576153,1.0348677796753027,1.048017145172126
distance,route_4,worst_scenario,0_14,23.649763214,10.9773324633252,1.207861761227114,3.6668377798621954,0.8640997200489124,True,0.3497201494784769,0.3497201494784769,0,0,0.503186451361702,0.4620358090972543,0.0538036791729498,0.5698666359459229,1.4012465627605004,1.0678812803105528,1.1081911389993009
distance,route_4,worst_scenario,0_15,23.704410164999995,10.998318572597968,0.9565952617520316,3.6720474623443735,1.037199184586137,True,0.3244761780565128,0.3244761780565128,0,0,0.0,0.4660106758205883,0.0452719679904581,0.0667657789295394,0.2152305626500982,1.216624947652597,1.2528501776469876
distance,route_4,worst_scenario,0_16,23.73941320600001,11.01859770780156,1.1322548107452093,3.6848278569915096,0.9666083091828556,True,0.3078521070370202,0.3078521070370202,0,0,0.0,0.4623097229515365,0.0521201896200168,0.0459346628702238,0.12587871977148,1.1599948601085392,1.192429398577832
distance,route_4,worst_scenario,0_17,23.649950004000008,10.993010240559292,1.2632406958361906,3.6679226465070034,1.0830371753670496,True,0.3168736871669688,0.3168736871669688,0,0,0.5031904256170214,0.4605276775545134,0.0529629258002606,0.1186042029925539,0.2968344287505555,1.209615288830954,1.256648407661236
distance,route_4,worst_scenario,0_18,23.509762506,10.953689796304982,1.1541869697338418,3.631085979179524,1.073128138975318,True,0.3688463250712315,0.3688463250712315,0,0,0.0,0.4610756853248953,0.0565507269342266,0.3880681088739759,1.6559505871417324,1.1868926165859095,1.244561397535153
distance,route_4,worst_scenario,0_19,23.759832465,11.007781192067563,1.0015218704717408,3.657673239120974,1.0169457108358884,True,0.3106870723403746,0.3106870723403746,0,0,0.0,0.4612122841703536,0.0414284296991411,0.2655984864449742,0.5808063196565121,1.2204290571318184,1.2228003723283325
distance,route_4,worst_scenario,0_20,23.707992144999995,11.01161947682977,0.9365505857870496,3.7725129513835696,0.7949539051639904,True,0.3030952749054548,0.3030952749054548,0,0,0.0,0.461212237611398,0.0364806409545706,0.1344442922126942,0.4083529417053236,1.1682496709387402,1.1455207187989107
distance,route_4,worst_scenario,0_21,23.539721267999997,10.982203734801235,0.9635255355518636,3.629378858467993,0.9313815820251824,True,0.3282710778554524,0.3282710778554524,0,0,0.0,0.4638171001243881,0.0423324407955597,0.3133712321490511,1.0793885269123054,1.185704090698252,1.1945797605774562
distance,route_4,worst_scenario,0_22,23.689951936,11.012286428398284,1.1123081549168226,3.6441109589749856,1.004672593573547,True,0.3068157906146196,0.3068157906146196,0,0,0.5040415305531915,0.4631312042414524,0.0516223347138065,0.096911932254103,0.3166470338489863,1.1902957481662386,1.2507775248067807
distance,route_4,worst_scenario,0_23,23.76013615,10.982249767410323,0.9780705605483822,3.720902395533364,1.0419545952964326,True,0.3451295871394134,0.3451295871394134,0,0,0.0,0.4543492500856906,0.0400515955493243,0.1083792182484355,1.101190501359039,1.1824468522671374,1.2095544139591252
distance,route_4,worst_scenario,0_24,23.708208902,11.009030540450222,2.283774029033585,3.163464289196792,0.4515079017148302,True,0.348997856837153,0.348997856837153,0,0,0.0,0.4638213812784406,0.1035468406926129,0.3833740695297254,1.403695947414953,0.9953883432428094,0.9546259125849624
distance,route_4,worst_scenario,0_25,23.730102199999997,11.004526365409674,1.1749524711670274,3.624664861694492,0.942570432105913,True,0.3154548368436267,0.3154548368436267,0,0,0.5048957914893616,0.4620347787482408,0.0568425639128792,0.0489378936860389,0.1250754880792301,1.1893472339764135,1.2379773454102876
distance,route_4,worst_scenario,0_26,23.608205282000004,10.98436704708574,1.1661394662538291,3.684889162902921,1.0330835437831134,True,0.3401805334129694,0.3401805334129694,0,0,0.0,0.4627218731625691,0.0529997364985263,0.316975279328651,0.7635494684125658,1.1554592951817653,1.194036694378612
distance,route_4,worst_scenario,0_27,23.510244332,11.00274074525605,1.0128025263579126,3.678351213858415,1.0876185606090676,True,0.3149631265707329,0.3149631265707329,0,0,0.0,0.4638169232682961,0.0442161707875118,0.3130940260400438,0.6630779050694461,1.2235808705324862,1.2419816933414631
distance,route_4,worst_scenario,0_28,23.760106239,10.99531183085886,1.0203809204143424,3.705495806475141,1.0233518088397204,True,0.3157430039505307,0.3157430039505307,0,0,0.4950022133125,0.4532758976228995,0.0397840159744721,0.1966633798007787,0.7423978488887659,1.1974192098687129,1.2316321597104951
distance,route_4,worst_scenario,0_29,23.807873461000003,11.002369109934635,1.0735277316292358,3.792823745058138,1.0672256036154688,True,0.3282741502051601,0.3282741502051601,0,0,0.0,0.4550225145328384,0.0483883273336155,0.1093976085211977,0.2886394550046304,1.174218792941558,1.220639249667348
distance,route_5,best_scenario,0_0,30.229330705999992,14.301486447916725,0.2802425754254458,0.1280213468719929,0.0,True,0.3916535596150095,0.3916535596150095,27,1,0.0,0.4718520415338119,0.0140352491735185,0.0248969488644789,0.0911765384707326,0.6421803450401776,0.74301043175269
distance,route_5,best_scenario,0_1,32.40063694799999,14.505666420637317,1.839538587131102,2.040065577818816,0.0,True,0.3743158165681902,0.3743158165681902,1,5,0.4984713376615383,0.4476782268859122,0.0568818480231123,0.1467498979918293,0.5174403103890053,0.8838899584722553,0.7665723843849075
distance,route_5,best_scenario,0_2,30.340142370999995,14.3386761739944,0.5815425756278851,0.1156812109938736,0.0,True,0.3281483816565225,0.3281483816565225,21,0,0.0,0.4727137627154857,0.0235352786582227,0.2154019764496401,0.4373490496821758,0.59461193574671,0.6474938897800611
distance,route_5,best_scenario,0_3,30.13007242,14.308504225307129,0.3750439692526552,0.1299616855195603,0.0,True,0.3419126888051613,0.3419126888051613,17,0,0.5021678736666667,0.4675372135488768,0.0129544033895213,0.1788082909065911,0.5648143621659678,0.562208137205084,0.5809481156551406
distance,route_5,best_scenario,0_4,32.870032608,14.514863660057095,2.0897907738166155,1.616729861139344,0.0,True,0.3636390439257302,0.3636390439257302,1,5,0.4980307970909091,0.4336515983918535,0.0658985016771768,0.0923941752339154,0.2920142603766768,0.934066395189001,0.7958879061708941
distance,route_5,best_scenario,0_5,31.208570324,14.436357827870678,1.1017503814131548,3.2265332922856005,0.0,True,0.3701649000422798,0.3701649000422798,1,5,0.0,0.4647043839483673,0.0401356239324496,0.0367476035830345,0.0970507875395038,1.1704414955086673,1.0644794856979287
distance,route_5,best_scenario,0_6,30.700230796,14.378534055115797,1.164850503107012,3.477636942154311,0.0,True,0.3857239496137603,0.3857239496137603,0,6,0.0,0.4708215194757438,0.0429128218624784,0.0391276940025028,0.1003795225924411,1.1771034095105548,1.1148241135271124
distance,route_5,best_scenario,0_7,31.2398336,14.470156987181143,1.7110716983745111,1.6436428730319816,0.0,True,0.3451034807697571,0.3451034807697571,6,3,0.5038682838709677,0.4644967119053018,0.063787344132614,0.2855107504869317,0.8131207010401714,1.060839871923505,0.936692996642942
distance,route_5,best_scenario,0_8,30.639741665,14.325523009755722,0.3416193968650169,0.1682493572875799,0.0,True,0.3426330880674131,0.3426330880674131,11,1,0.0,0.4673184408742411,0.013594334947119,0.1082641222713287,0.4283716631240009,0.5545080247769402,0.615326906058349
distance,route_5,best_scenario,0_9,30.887905276,14.467804240945709,1.2272759062793948,3.843750914699153,0.0,True,0.3522772158596481,0.3522772158596481,0,5,0.0,0.4675249620052802,0.0401386895873624,0.219401849911689,2.890589100587821,1.079178924556689,1.0497668266530813
distance,route_5,best_scenario,0_10,31.179944636999995,14.41921469393542,1.1484085777217974,3.730031007852496,0.0,True,0.3807740750464675,0.3807740750464675,0,5,0.0,0.4607367404634049,0.0363807562595977,0.0345375231501262,0.0941452959194344,1.0792515043389797,1.0666221736604624
distance,route_5,best_scenario,0_11,31.457429414000003,14.441239790251174,1.051853703727117,4.226669400939694,0.0,True,0.3612272957792075,0.3612272957792075,1,5,0.0,0.4568263721477795,0.0327247888299619,0.0154037704308948,0.0229180112083115,1.0812805032053503,1.0987688117541097
distance,route_5,best_scenario,0_12,30.691436358,14.33860069274803,0.2856127058915936,0.1243185144479618,0.0,True,0.3832108596947894,0.3832108596947894,24,1,0.5031383009508196,0.4659371106844924,0.0095534394241943,0.0414206707329332,0.0836384098724294,0.6269347703532016,0.6816592303883842
distance,route_5,best_scenario,0_13,32.98976273499999,14.45636613373346,1.574202348687272,0.5467657715411239,0.0,True,0.387829433739298,0.387829433739298,32,8,0.4998448899242423,0.4398256893412044,0.0599638881180968,0.2647045270081637,0.9943082446698,0.8164912110967789,0.7689261865702828
distance,route_5,best_scenario,0_14,30.900053112,14.34011133590614,0.4323150506520012,0.1187875047640066,0.0,True,0.3576765176215437,0.3576765176215437,19,0,0.0,0.4615576875434661,0.0167408620092213,0.4239125128308758,3.241571575824506,0.5845810719577443,0.6179098394981831
distance,route_5,best_scenario,0_15,31.150233082,14.415755856756956,0.9764607637397976,4.492726040243932,0.0,True,0.3334524921197914,0.3334524921197914,1,6,0.0,0.4615727890724464,0.0282258038187879,0.3148870906958399,1.239627650223636,1.1017214727691802,1.1687104395145045
distance,route_5,best_scenario,0_16,31.357742064,14.433364517847425,1.0692556271825446,3.6566469766790606,0.0,True,0.3596795839780082,0.3596795839780082,0,4,0.5057700332903226,0.4599006805742291,0.0294833531166506,0.0158534983619415,0.0239355511889193,1.1670001677903756,1.1951391701966616
distance,route_5,best_scenario,0_17,31.199451911,14.369628401002236,1.0134594175143437,0.8233487772504532,0.0,True,0.3726030229329266,0.3726030229329266,0,5,0.5032169663064515,0.4613625467098539,0.0305239359804043,0.2538844774412019,0.7766544542915443,0.8251668182393357,0.5502884364693582
distance,route_5,best_scenario,0_18,32.731950981999994,14.451740577496002,1.9993411552473896,1.7298725680910647,0.0,True,0.4147776043105314,0.4147776043105314,1,5,0.5035684766461538,0.4419950997718667,0.058679218463483,0.2582801856892752,0.5569760871227296,0.985429971281509,0.8846075961294877
distance,route_5,best_scenario,0_19,31.557752239,14.42597709595828,1.308130675677199,3.973068624238111,0.0,True,0.3911726473902036,0.3911726473902036,0,5,0.5009167022063492,0.4543598517334646,0.0419874960319107,0.3730641354849937,1.6250987263396448,1.1187430341477902,1.0717817004093777
distance,route_5,best_scenario,0_20,30.960049362,14.455442864898313,1.0226083272626103,3.8798185641638026,0.0,True,0.331568372777508,0.331568372777508,0,6,0.0,0.4650190708571042,0.0359586522734201,0.2551673143217885,2.4756068069508577,1.0986709493453084,1.009909645593592
distance,route_5,best_scenario,0_21,30.14995583,14.282452011795856,0.4390888795201939,0.0127334063735818,0.0,True,0.3907381282803525,0.3907381282803525,51,3,0.0,0.4660233730735649,0.020294508964804,0.4743498512391099,1.3776415052229027,0.6763357492850628,0.7602632438622308
distance,route_5,best_scenario,0_22,31.257973453000005,14.49253522370285,1.2520785909693166,4.135828613377511,0.0,True,0.3112476253159283,0.3112476253159283,2,4,0.5041608621451614,0.467838128538341,0.0428560303703132,0.0565161911593966,0.1771336366286708,1.1078035422228556,1.1420046834279036
distance,route_5,best_scenario,0_23,30.500102536000007,14.316054151733294,0.3910142243136936,0.1432129274051061,0.0,True,0.3556308164548242,0.3556308164548242,12,0,0.5000016809180329,0.4689097085488704,0.015932530348016,0.2285159497714222,0.4995202138085813,0.5443256296252715,0.555762405517885
distance,route_5,best_scenario,0_24,31.30995125899999,14.454389826144409,1.076645654452962,3.99617018604957,0.0,True,0.3584137941639186,0.3584137941639186,0,5,0.0,0.467837614618079,0.0395424566211907,0.2363906833012362,0.5700895629690396,1.0603435938324393,1.0631262172739373
distance,route_5,best_scenario,0_25,31.257977405,14.482282555524522,1.335696893599596,3.814640740912285,0.0,True,0.3164720769372173,0.3164720769372173,0,5,0.0,0.4641829573441157,0.043908420583031,0.2432335507906574,0.9136862072142398,1.0796406294306962,1.099817589167928
distance,route_5,best_scenario,0_26,30.948757895,14.410183494520291,1.2540656008660318,4.27185982693195,0.0,True,0.3734988810209387,0.3734988810209387,1,5,0.0,0.4649229636650125,0.0424457995565238,0.0176377973876532,0.0323194686040299,1.1006748745373591,1.0874151869649331
distance,route_5,best_scenario,0_27,31.269965361000004,14.413194266371866,1.1561691452330876,3.26916634717664,0.0,True,0.3337544980565227,0.3337544980565227,1,5,0.5043542800161291,0.4610486753891762,0.0376605052131415,0.3044936729793684,0.5147972238476031,1.1295879154709096,1.1321875710745462
distance,route_5,best_scenario,0_28,30.840378462,14.295008346714877,0.378161476716274,0.140380445632694,0.0,True,0.3977349610520002,0.3977349610520002,13,0,0.4974254590645161,0.4610477385499406,0.0125466906303385,0.2049895868475866,0.456077750688498,0.5765710284089873,0.6014515148952995
distance,route_5,best_scenario,0_29,30.790175546,14.297945877310262,0.4118918275393106,0.1402802476964508,0.0,True,0.3718630792519396,0.3718630792519396,16,0,0.5047569761639344,0.4667875970288008,0.0144432928364868,0.0424661443559902,0.163731417091906,0.548630399239,0.579670903953377
distance,route_5,worst_scenario,0_0,32.85782248799999,14.483250873876496,1.8977339830771247,3.1124138103455445,0.0,True,0.3841540988172549,0.3841540988572106,3,3,0.9956915905454542,0.4442418044295012,0.0558531139352547,0.1833414348116842,5.39437371293441,1.0269342906645624,0.9618924734397598
distance,route_5,worst_scenario,0_1,31.15088741,14.41257662639957,1.0083966976267955,0.4071487142086281,0.0,True,0.3584991780376826,0.3584991780376826,0,5,0.0,0.4582296128650265,0.0315674743738573,0.2135199705199315,0.8224900987477849,0.8227132530864095,0.5690586220177699
distance,route_5,worst_scenario,0_2,30.60003999800001,14.422942355970369,1.1170215021088334,4.5893406122160325,0.0,True,0.3628749741221037,0.3628749741221037,0,7,0.0,0.4632838355571586,0.0361198542671743,0.0908129518978792,0.2444924068311781,1.139690802182204,1.0887989677510526
distance,route_5,worst_scenario,0_3,31.08808960500001,14.390319833826908,1.0797756378156804,0.4993923496468836,0.0,True,0.3732268284646242,0.3732268284646242,0,6,0.5014208000806454,0.4638696344962,0.0361726440222548,0.1186207865581694,0.4321952851850396,0.8276883489628839,0.5409909085151285
distance,route_5,worst_scenario,0_4,31.050479787,14.4005306764556,1.0961368345462985,4.255832711457419,0.0,True,0.349622518802032,0.349622518802032,0,6,0.0,0.4620934259183325,0.0366110561668641,0.4359641295319715,1.831813323065796,1.0952474231997766,1.0312329610102986
distance,route_5,worst_scenario,0_5,31.198955758,14.429195188873358,1.20048394508051,4.617017233417453,0.0,True,0.3199128333446322,0.3199128333446322,1,5,0.0,0.4629293971452815,0.0382538048662574,0.1763011381765129,0.5136005091904469,1.1259884354712666,1.0962869476259864
distance,route_5,worst_scenario,0_6,31.519894900999997,14.441581492025094,1.3169435229274398,3.084862872335031,0.0,True,0.4044374422595125,0.4044374422595125,2,4,0.5003157920793649,0.4541539903356041,0.0446593142383801,0.1581190646728671,0.5164309200679726,1.0092875378354018,0.9707120031674312
distance,route_5,worst_scenario,0_7,30.900813557999992,14.39230037685228,1.0292870709568218,4.604775692310077,0.0,True,0.4055877716533319,0.4055877716533319,1,5,0.0,0.4663752561609222,0.0351507690774371,0.2918000173488805,6.320986525036502,1.1904982969889106,1.1342506813262767
distance,route_5,worst_scenario,0_8,31.48827933399999,14.42632219984658,1.2848138452624305,4.723131246283499,0.0,True,0.3525283350882439,0.3525283350882439,2,5,0.4998139576825395,0.4521994260044709,0.0438428202376721,0.2560629921311059,2.697168531324248,1.1975612855054338,1.1184484839233038
distance,route_5,worst_scenario,0_9,31.030417268,14.43947746822645,1.304247456586396,2.9915272457707287,0.0,True,0.3651075336410421,0.3651075336410421,0,7,0.5004906010967741,0.4642866053521307,0.0432811134857448,0.0892477238511422,0.3058750419130057,1.1238904878319074,1.029824129363363
distance,route_5,worst_scenario,0_10,33.270053617,14.497389001854094,1.727135778352026,0.1486350425661395,0.0,True,0.4724783030787949,0.4724783030787949,23,7,0.504091721469697,0.4366883524132334,0.0568661097993083,0.1564243612171109,0.5653823200588206,0.7486599116062689,0.7665008859616348
distance,route_5,worst_scenario,0_11,31.919896428000005,14.50554316530435,2.081525810953844,3.264420376574232,0.0,True,0.3695487983614641,0.3695487983614641,2,5,0.0,0.4534571188789135,0.066615314961168,0.1548542229524219,0.338948766277257,0.9641575759742772,0.9466734499047822
distance,route_5,worst_scenario,0_12,30.450192890000004,14.27681336446159,0.2367405243501683,0.1356466459856001,0.0,True,0.3823328157894791,0.3823328157894791,15,2,0.0,0.4681671552010055,0.0089209219174691,0.2427661436515016,0.561855857840193,0.5860381893457055,0.628854079267736
distance,route_5,worst_scenario,0_13,31.150185778,14.458820492874176,1.3267004984256725,3.716022827644264,0.0,True,0.3338133004775134,0.3338133004775134,2,5,0.0,0.4633553013173737,0.0426876784669003,0.2202646946294036,0.8180672121246054,1.0694194225067124,1.0316674881814694
distance,route_5,worst_scenario,0_14,30.969956616,14.419621637126143,1.1980901048157486,4.072514817388197,0.0,True,0.3721637082255773,0.3721637082255773,0,5,0.0,0.4667939545515024,0.0449520298699954,0.1120826443614537,0.3172121793612307,1.067968577594189,1.017964274489147
distance,route_5,worst_scenario,0_15,31.088252305,14.379229858099167,0.890044366110462,0.6112998829912969,0.0,True,0.3514422190469143,0.3514422190469143,1,5,0.5014234242741936,0.4605269753310948,0.0294775412446282,0.2710526835963729,1.0748609911067295,0.8472427687145224,0.5765014678906144
distance,route_5,worst_scenario,0_16,30.65640468,14.431230781456913,1.298408268918147,4.604661389057232,0.0,True,0.3858661256205025,0.3858661256205025,0,6,0.0,0.4688040954091672,0.0492780425397085,0.0403416934408335,0.1108351361031098,1.1422408035449685,1.0870852313245007
distance,route_5,worst_scenario,0_17,30.37979531000001,14.426865957449008,1.1982797716175844,3.794191764675888,0.0,True,0.3515834162216145,0.3515834162216145,1,7,0.0,0.4670065860496186,0.0374428406320648,0.422508901647633,3.597031147378802,1.0292164992356705,1.0333077549684273
distance,route_5,worst_scenario,0_18,30.648785434,14.435403102764877,1.2282882495875669,4.462230554166381,0.0,True,0.3513967723743446,0.3513967723743446,1,5,0.0,0.4626348607854855,0.0410955809234873,0.1050744581375305,0.378390448523851,1.082221216652096,0.9849065981226384
